"bill_id","sponsor_party","session","num_cosponsors","num_d_cosponsors","num_r_cosponsors","title_word_count","originating_committee","day.of.week.introduced","num_amendments","status","is_sponsor_in_leadership","num_originating_committee_cosponsors","num_originating_committee_cosponsors_r","num_originating_committee_cosponsors_d"
"3388","HB-2674-2011-2012","Republican","2011-2012",13,2,11,25,"PAC000004",3,0,"committee:referred",1,2,2,0
"3389","HB-1860-2011-2012","Republican","2011-2012",61,4,57,20,"PAC000004",1,0,"committee:referred",1,3,3,0
"3390","HB-2720-2011-2012","Republican","2011-2012",0,0,0,54,"PAC000244",3,0,"committee:referred",1,0,0,0
"3391","HB-749-2011-2012","Democratic","2011-2012",11,11,0,19,"PAC000012",4,0,"committee:referred",1,0,0,0
"3392","HB-554-2011-2012","Republican","2011-2012",17,7,10,25,"PAC000004",2,0,"committee:referred",1,1,0,1
"3393","HB-1505-2011-2012","Democratic","2011-2012",38,18,20,21,"PAC000012",2,0,"committee:referred",1,4,2,2
"3394","HB-2636-2011-2012","Republican","2011-2012",30,7,23,70,"PAC000017",1,0,"committee:referred",1,5,4,1
"3395","HB-1997-2011-2012","Democratic","2011-2012",26,21,5,24,"PAC000004",2,0,"committee:referred",1,2,0,2
"3396","HB-1583-2011-2012","Democratic","2011-2012",7,6,1,18,"PAC000001",3,0,"committee:referred",1,0,0,0
"3397","HB-185-2011-2012","Republican","2011-2012",31,8,23,45,"PAC000016",1,0,"committee:referred",1,2,2,0
"3398","HB-2716-2011-2012","Democratic","2011-2012",68,61,7,25,"PAC000017",3,0,"committee:referred",1,5,1,4
"3399","HB-654-2011-2012","Republican","2011-2012",21,4,17,28,"PAC000016",1,0,"committee:referred",1,3,2,1
"3400","HB-991-2011-2012","Republican","2011-2012",36,2,34,21,"PAC000015",3,0,"committee:referred",1,4,4,0
"3401","HB-1640-2011-2012","Republican","2011-2012",18,0,18,26,"PAC000264",2,0,"committee:referred",1,3,3,0
"3402","HB-1241-2011-2012","Republican","2011-2012",22,7,15,21,"PAC000012",4,0,"committee:referred",1,2,0,2
"3403","HB-963-2011-2012","Republican","2011-2012",27,7,20,19,"PAC000099",1,0,"committee:referred",1,1,1,0
"3404","HB-679-2011-2012","Democratic","2011-2012",18,9,9,17,"PAC000019",2,0,"committee:referred",1,3,0,3
"3405","HB-2548-2011-2012","Republican","2011-2012",15,5,10,23,"PAC000004",3,0,"committee:referred",1,1,1,0
"3406","HB-1978-2011-2012","Republican","2011-2012",23,3,20,39,"PAC000012",2,0,"committee:referred",1,3,2,1
"3407","HB-2724-2011-2012","Democratic","2011-2012",9,9,0,31,"PAC000004",3,0,"committee:referred",1,0,0,0
"3408","HB-2575-2011-2012","Republican","2011-2012",10,1,9,29,"PAC000016",1,0,"committee:referred",1,3,3,0
"3409","HB-1029-2011-2012","Republican","2011-2012",33,5,28,31,"PAC000004",1,0,"committee:referred",1,4,3,1
"3410","HB-577-2011-2012","Republican","2011-2012",15,6,9,36,"PAC000012",3,0,"committee:referred",1,2,2,0
"3411","HB-1329-2011-2012","Republican","2011-2012",38,0,38,37,"PAC000264",5,1,"committee:passed",1,5,5,0
"3412","HB-1050-2011-2012","Democratic","2011-2012",14,13,1,60,"PAC000008",2,0,"committee:referred",1,2,0,2
"3413","HB-557-2011-2012","Republican","2011-2012",0,0,0,60,"PAC000099",2,0,"committee:referred",1,0,0,0
"3414","HB-1649-2011-2012","Republican","2011-2012",7,1,6,114,"PAC000040",3,0,"committee:referred",1,2,2,0
"3415","HB-1290-2011-2012","Democratic","2011-2012",16,13,3,18,"PAC000010",3,1,"committee:passed",1,0,0,0
"3416","HB-1585-2011-2012","Democratic","2011-2012",4,2,2,18,"PAC000001",4,0,"committee:referred",1,1,1,0
"3417","HB-788-2011-2012","Democratic","2011-2012",25,21,4,27,"PAC000005",3,0,"committee:referred",1,1,0,1
"3418","HB-477-2011-2012","Democratic","2011-2012",23,22,1,19,"PAC000129",3,0,"committee:referred",1,5,0,5
"3419","HB-2184-2011-2012","Democratic","2011-2012",30,28,2,26,"PAC000016",3,0,"committee:referred",0,2,0,2
"3420","HB-823-2011-2012","Republican","2011-2012",27,14,13,46,"PAC000007",1,5,"governor:signed",1,5,3,2
"3421","HB-1659-2011-2012","Republican","2011-2012",83,22,61,29,"PAC000010",3,1,"committee:passed",1,9,8,1
"3422","HB-735-2011-2012","Republican","2011-2012",23,6,17,17,"PAC000019",4,0,"governor:signed",1,7,5,2
"3423","HB-605-2011-2012","Democratic","2011-2012",36,24,12,45,"PAC000004",4,0,"committee:referred",1,3,1,2
"3424","HB-2380-2011-2012","Democratic","2011-2012",2,2,0,62,"PAC000017",3,0,"committee:referred",1,0,0,0
"3425","HB-1690-2011-2012","Republican","2011-2012",11,1,10,6,"PAC000016",5,0,"committee:referred",1,4,4,0
"3426","HB-2088-2011-2012","Democratic","2011-2012",7,7,0,23,"PAC000017",5,0,"committee:referred",1,0,0,0
"3427","HB-688-2011-2012","Democratic","2011-2012",14,13,1,27,"PAC000019",2,0,"committee:referred",1,3,0,3
"3428","HB-340-2011-2012","Republican","2011-2012",17,4,13,39,"PAC000004",1,0,"committee:referred",1,1,0,1
"3429","HB-331-2011-2012","Republican","2011-2012",25,9,16,38,"PAC000004",1,0,"committee:referred",1,0,0,0
"3430","HB-2343-2011-2012","Republican","2011-2012",77,21,56,25,"PAC000001",3,0,"bill:reading:1",1,7,6,1
"3431","HB-2484-2011-2012","Republican","2011-2012",25,12,13,17,"PAC000012",1,0,"committee:referred",1,2,2,0
"3432","HB-918-2011-2012","Democratic","2011-2012",12,6,6,20,"PAC000012",4,0,"committee:referred",1,2,1,1
"3433","HB-180-2011-2012","Republican","2011-2012",25,17,8,65,"PAC000012",2,0,"committee:referred",1,2,0,2
"3434","HB-277-2011-2012","Republican","2011-2012",19,6,13,19,"PAC000004",4,0,"committee:referred",1,5,3,2
"3435","HB-250-2011-2012","Republican","2011-2012",10,1,9,21,"PAC000012",3,0,"committee:referred",1,1,1,0
"3436","HB-809-2011-2012","Republican","2011-2012",40,1,39,27,"PAC000012",4,0,"committee:referred",1,5,5,0
"3437","HB-1234-2011-2012","Republican","2011-2012",8,2,6,18,"PAC000004",2,0,"committee:referred",1,0,0,0
"3438","HB-961-2011-2012","Republican","2011-2012",40,9,31,25,"PAC000001",1,0,"committee:referred",1,3,2,1
"3439","HB-117-2011-2012","Democratic","2011-2012",9,6,3,17,"PAC000012",1,0,"committee:referred",1,0,0,0
"3440","HB-1669-2011-2012","Democratic","2011-2012",12,11,1,25,"PAC000129",3,0,"committee:referred",1,2,0,2
"3441","HB-2124-2011-2012","Democratic","2011-2012",13,11,2,30,"PAC000008",2,0,"committee:referred",1,3,0,3
"3442","HB-2521-2011-2012","Democratic","2011-2012",0,0,0,29,"PAC000001",4,0,"committee:referred",1,0,0,0
"3443","HB-469-2011-2012","Republican","2011-2012",129,55,74,20,"PAC000229",5,1,"governor:signed",1,18,12,6
"3444","HB-2041-2011-2012","Democratic","2011-2012",17,15,2,52,"PAC000008",4,0,"committee:referred",1,2,0,2
"3445","HB-2292-2011-2012","Republican","2011-2012",34,11,23,16,"PAC000019",5,0,"committee:referred",1,9,5,4
"3446","HB-660-2011-2012","Republican","2011-2012",22,1,21,66,"PAC000040",1,0,"committee:referred",1,1,1,0
"3447","HB-2384-2011-2012","Democratic","2011-2012",4,4,0,55,"PAC000010",1,0,"committee:referred",1,0,0,0
"3448","HB-845-2011-2012","Republican","2011-2012",10,1,9,27,"PAC000040",1,1,"bill:reading:1",1,2,1,1
"3449","HB-1099-2011-2012","Democratic","2011-2012",37,25,12,25,"PAC000001",4,0,"committee:referred",1,2,2,0
"3450","HB-14-2011-2012","Democratic","2011-2012",25,20,5,37,"PAC000016",1,0,"committee:referred",1,1,0,1
"3451","HB-2069-2011-2012","Democratic","2011-2012",31,23,8,43,"PAC000263",3,0,"committee:referred",1,1,0,1
"3452","HB-1735-2011-2012","Democratic","2011-2012",15,14,1,27,"PAC000141",6,0,"committee:referred",1,2,0,2
"3453","HB-1064-2011-2012","Republican","2011-2012",16,1,15,40,"PAC000012",2,0,"committee:referred",1,2,2,0
"3454","HB-954-2011-2012","Republican","2011-2012",43,15,28,21,"PAC000008",5,0,"committee:referred",1,6,4,2
"3455","HB-2427-2011-2012","Democratic","2011-2012",29,26,3,20,"PAC000012",1,0,"committee:referred",1,2,1,1
"3456","HB-1847-2011-2012","Democratic","2011-2012",35,21,14,22,"PAC000001",1,0,"bill:reading:1",1,0,0,0
"3457","HB-528-2011-2012","Republican","2011-2012",48,20,28,40,"PAC000035",2,1,"committee:referred",1,3,3,0
"3458","HB-332-2011-2012","Republican","2011-2012",11,2,9,28,"PAC000229",1,3,"governor:signed",1,1,1,0
"3459","HB-399-2011-2012","Republican","2011-2012",108,11,97,30,"PAC000001",3,0,"governor:signed",1,11,10,1
"3460","HB-1837-2011-2012","Republican","2011-2012",17,7,10,16,"PAC000010",3,0,"committee:referred",1,2,1,1
"3461","HB-1895-2011-2012","Democratic","2011-2012",18,14,4,23,"PAC000004",2,0,"committee:referred",1,1,0,1
"3462","HB-377-2011-2012","Republican","2011-2012",78,12,66,35,"PAC000264",1,3,"governor:signed",1,10,9,1
"3463","HB-1492-2011-2012","Republican","2011-2012",0,0,0,32,"PAC000016",1,0,"committee:referred",1,0,0,0
"3464","HB-782-2011-2012","Democratic","2011-2012",3,2,1,25,"PAC000001",3,0,"committee:referred",1,0,0,0
"3465","HB-1109-2011-2012","Republican","2011-2012",45,9,36,30,"PAC000035",4,0,"committee:referred",1,2,2,0
"3466","HB-2704-2011-2012","Democratic","2011-2012",14,13,1,31,"PAC000007",3,0,"committee:referred",1,0,0,0
"3467","HB-1800-2011-2012","Democratic","2011-2012",47,46,1,125,"PAC000010",2,0,"committee:referred",1,0,0,0
"3468","HB-2400-2011-2012","Republican","2011-2012",54,5,49,107,"PAC000004",1,2,"governor:signed",1,11,8,3
"3469","HB-275-2011-2012","Republican","2011-2012",15,3,12,27,"PAC000004",4,0,"committee:referred",1,4,3,1
"3470","HB-1467-2011-2012","Democratic","2011-2012",0,0,0,25,"PAC000007",1,0,"committee:referred",1,0,0,0
"3471","HB-336-2011-2012","Republican","2011-2012",7,1,6,28,"PAC000016",1,0,"committee:referred",1,1,1,0
"3472","HB-606-2011-2012","Democratic","2011-2012",30,27,3,22,"PAC000017",4,0,"committee:referred",1,3,0,3
"3473","HB-1417-2011-2012","Democratic","2011-2012",38,19,19,131,"PAC000019",4,2,"governor:signed",1,10,5,5
"3474","HB-2007-2011-2012","Republican","2011-2012",25,0,25,19,"PAC000244",2,1,"committee:referred",1,4,4,0
"3475","HB-1371-2011-2012","Republican","2011-2012",32,3,29,42,"PAC000017",1,0,"committee:referred",1,5,5,0
"3476","HB-1191-2011-2012","Republican","2011-2012",40,0,40,29,"PAC000264",1,0,"bill:reading:1",1,6,6,0
"3477","HB-1952-2011-2012","Republican","2011-2012",26,2,24,25,"PAC000012",1,0,"committee:referred",1,4,4,0
"3478","HB-93-2011-2012","Democratic","2011-2012",19,15,4,9,"PAC000012",3,0,"committee:referred",1,1,0,1
"3479","HB-243-2011-2012","Democratic","2011-2012",26,17,9,41,"PAC000019",3,0,"committee:referred",1,5,2,3
"3480","HB-1858-2011-2012","Democratic","2011-2012",34,26,8,25,"PAC000004",4,0,"committee:referred",1,3,0,3
"3481","HB-1853-2011-2012","Republican","2011-2012",12,6,6,25,"PAC000017",1,0,"committee:referred",1,0,0,0
"3482","HB-976-2011-2012","Democratic","2011-2012",17,13,4,15,"PAC000016",2,0,"committee:referred",1,0,0,0
"3483","HB-2442-2011-2012","Republican","2011-2012",4,0,4,32,"PAC000012",3,0,"committee:referred",1,1,1,0
"3484","HB-2680-2011-2012","Democratic","2011-2012",9,9,0,36,"PAC000017",3,0,"committee:referred",1,1,0,1
"3485","HB-756-2011-2012","Republican","2011-2012",43,8,35,20,"PAC000004",4,0,"committee:referred",1,2,1,1
"3486","HB-51-2011-2012","Republican","2011-2012",29,0,29,28,"PAC000264",2,0,"committee:referred",1,6,6,0
"3487","HB-1356-2011-2012","Republican","2011-2012",7,1,6,57,"PAC000040",3,1,"committee:passed",1,1,1,0
"3488","HB-908-2011-2012","Republican","2011-2012",57,7,50,35,"PAC000004",4,0,"committee:referred",1,4,4,0
"3489","HB-956-2011-2012","Democratic","2011-2012",11,10,1,29,"PAC000015",1,0,"committee:referred",1,0,0,0
"3490","HB-984-2011-2012","Republican","2011-2012",13,1,12,31,"PAC000012",3,0,"committee:referred",1,2,2,0
"3491","HB-2555-2011-2012","Democratic","2011-2012",15,14,1,47,"PAC000246",2,0,"committee:referred",1,0,0,0
"3492","HB-2485-2011-2012","Republican","2011-2012",5,1,4,31,"PAC000004",2,0,"bill:reading:2",1,2,1,1
"3493","HB-1822-2011-2012","Republican","2011-2012",23,2,21,33,"PAC000141",1,0,"committee:referred",1,1,1,0
"3494","HB-2097-2011-2012","Republican","2011-2012",0,0,0,35,"PAC000001",5,0,"committee:referred",1,0,0,0
"3495","HB-1744-2011-2012","Republican","2011-2012",65,26,39,40,"PAC000263",2,0,"committee:referred",1,4,2,2
"3496","HB-2653-2011-2012","Democratic","2011-2012",10,10,0,43,"PAC000004",1,0,"committee:referred",1,2,0,2
"3497","HB-86-2011-2012","Democratic","2011-2012",37,17,20,21,"PAC000016",3,0,"committee:referred",1,4,2,2
"3498","HB-2606-2011-2012","Democratic","2011-2012",5,5,0,24,"PAC000012",3,0,"committee:referred",1,1,0,1
"3499","HB-2105-2011-2012","Republican","2011-2012",0,0,0,31,"PAC000012",3,0,"bill:reading:1",1,0,0,0
"3500","HB-2126-2011-2012","Republican","2011-2012",30,6,24,33,"PAC000017",2,0,"committee:referred",1,3,3,0
"3501","HB-248-2011-2012","Republican","2011-2012",9,2,7,19,"PAC000016",3,0,"committee:referred",1,2,1,1
"3502","HB-208-2011-2012","Republican","2011-2012",75,17,58,39,"PAC000001",2,2,"governor:signed",0,7,7,0
"3503","HB-2233-2011-2012","Democratic","2011-2012",13,9,4,20,"PAC000019",3,0,"committee:referred",1,1,1,0
"3504","HB-2664-2011-2012","Democratic","2011-2012",0,0,0,54,"PAC000012",2,0,"committee:referred",1,0,0,0
"3505","HB-2077-2011-2012","Republican","2011-2012",14,0,14,21,"PAC000008",2,1,"committee:referred",1,1,1,0
"3506","HB-1414-2011-2012","Democratic","2011-2012",7,4,3,23,"PAC000007",4,0,"committee:referred",1,1,1,0
"3507","HB-1780-2011-2012","Republican","2011-2012",64,12,52,22,"PAC000016",1,1,"committee:referred",1,10,8,2
"3508","HB-549-2011-2012","Republican","2011-2012",15,3,12,27,"PAC000016",2,0,"committee:referred",1,4,4,0
"3509","HB-1025-2011-2012","Democratic","2011-2012",24,9,15,25,"PAC000004",1,0,"committee:referred",1,1,0,1
"3510","HB-241-2011-2012","Republican","2011-2012",28,3,25,26,"PAC000008",3,0,"committee:referred",1,7,6,1
"3511","HB-2437-2011-2012","Republican","2011-2012",12,6,6,91,"PAC000129",2,1,"committee:passed",1,10,5,5
"3512","HB-223-2011-2012","Democratic","2011-2012",17,13,4,17,"PAC000129",2,0,"committee:referred",1,2,0,2
"3513","HB-2000-2011-2012","Republican","2011-2012",50,12,38,34,"PAC000016",4,0,"committee:referred",1,8,7,1
"3514","HB-1369-2011-2012","Republican","2011-2012",35,0,35,64,"PAC000017",5,0,"committee:referred",1,6,6,0
"3515","HB-1346-2011-2012","Republican","2011-2012",27,24,3,26,"PAC000010",3,0,"committee:referred",1,1,0,1
"3516","HB-475-2011-2012","Republican","2011-2012",27,5,22,34,"PAC000008",2,0,"committee:referred",1,4,3,1
"3517","HB-2509-2011-2012","Republican","2011-2012",18,6,12,30,"PAC000004",1,0,"committee:referred",1,0,0,0
"3518","HB-1148-2011-2012","Democratic","2011-2012",2,2,0,23,"PAC000012",1,0,"committee:referred",1,0,0,0
"3519","HB-572-2011-2012","Republican","2011-2012",26,8,18,42,"PAC000012",3,0,"committee:referred",1,1,1,0
"3520","HB-1705-2011-2012","Republican","2011-2012",5,2,3,20,"PAC000016",2,0,"committee:referred",1,0,0,0
"3521","HB-2611-2011-2012","Democratic","2011-2012",16,14,2,35,"PAC000004",1,0,"committee:referred",1,0,0,0
"3522","HB-1481-2011-2012","Republican","2011-2012",48,15,33,50,"PAC000263",1,0,"committee:referred",1,1,1,0
"3523","HB-437-2011-2012","Democratic","2011-2012",11,10,1,31,"PAC000008",4,0,"committee:referred",1,0,0,0
"3524","HB-431-2011-2012","Democratic","2011-2012",24,17,7,49,"PAC000017",4,0,"committee:referred",1,3,1,2
"3525","HB-1990-2011-2012","Democratic","2011-2012",27,23,4,31,"PAC000004",2,0,"committee:referred",1,4,1,3
"3526","HB-819-2011-2012","Republican","2011-2012",13,2,11,22,"PAC000004",4,0,"committee:referred",1,2,1,1
"3527","HB-1289-2011-2012","Republican","2011-2012",89,7,82,26,"PAC000004",2,1,"committee:referred",1,9,8,1
"3528","HB-1864-2011-2012","Republican","2011-2012",61,8,53,28,"PAC000016",1,0,"committee:referred",1,9,8,1
"3529","HB-1866-2011-2012","Republican","2011-2012",30,12,18,57,"PAC000005",1,0,"committee:referred",1,5,3,2
"3530","HB-1955-2011-2012","Republican","2011-2012",84,23,61,28,"PAC000001",2,0,"governor:signed",1,7,7,0
"3531","HB-1174-2011-2012","Republican","2011-2012",28,7,21,22,"PAC000004",3,0,"committee:referred",1,1,0,1
"3532","HB-1135-2011-2012","Republican","2011-2012",28,0,28,21,"PAC000264",1,0,"committee:referred",1,4,4,0
"3533","HB-1570-2011-2012","Republican","2011-2012",22,1,21,65,"PAC000263",1,1,"committee:passed",1,4,4,0
"3534","HB-1431-2011-2012","Democratic","2011-2012",15,15,0,24,"PAC000012",2,0,"committee:referred",1,2,0,2
"3535","HB-815-2011-2012","Republican","2011-2012",18,4,14,35,"PAC000004",4,3,"governor:signed",1,4,2,2
"3536","HB-2504-2011-2012","Republican","2011-2012",8,0,8,37,"PAC000017",5,0,"committee:referred",1,2,2,0
"3537","HB-2403-2011-2012","Republican","2011-2012",54,9,45,20,"PAC000017",3,0,"committee:referred",1,6,6,0
"3538","HB-1535-2011-2012","Democratic","2011-2012",26,18,8,31,"PAC000004",3,0,"committee:referred",1,2,1,1
"3539","HB-388-2011-2012","Republican","2011-2012",26,2,24,21,"PAC000004",2,0,"committee:referred",1,1,0,1
"3540","HB-1306-2011-2012","Republican","2011-2012",22,1,21,43,"PAC000017",4,0,"bill:reading:1",1,7,7,0
"3541","HB-2590-2011-2012","Republican","2011-2012",8,0,8,16,"PAC000004",3,0,"bill:reading:1",1,3,3,0
"3542","HB-1263-2011-2012","Republican","2011-2012",25,11,14,24,"PAC000010",5,0,"committee:referred",1,2,1,1
"3543","HB-999-2011-2012","Republican","2011-2012",42,1,41,18,"PAC000264",5,0,"committee:referred",1,5,5,0
"3544","HB-653-2011-2012","Republican","2011-2012",14,4,10,31,"PAC000012",1,0,"committee:referred",1,1,1,0
"3545","HB-1940-2011-2012","Democratic","2011-2012",46,43,3,29,"PAC000129",1,0,"committee:referred",1,6,0,6
"3546","HB-817-2011-2012","Republican","2011-2012",41,12,29,27,"PAC000229",4,0,"committee:referred",1,4,1,3
"3547","HB-1939-2011-2012","Republican","2011-2012",21,5,16,32,"PAC000263",1,0,"committee:referred",1,3,3,0
"3548","HB-1410-2011-2012","Democratic","2011-2012",19,17,2,38,"PAC000010",4,0,"committee:referred",1,1,1,0
"3549","HB-1374-2011-2012","Republican","2011-2012",47,20,27,20,"PAC000005",1,0,"committee:referred",1,7,5,2
"3550","HB-494-2011-2012","Republican","2011-2012",22,3,19,29,"PAC000035",5,0,"committee:referred",1,1,1,0
"3551","HB-1105-2011-2012","Republican","2011-2012",27,7,20,26,"PAC000016",4,0,"committee:referred",1,3,1,2
"3552","HB-2409-2011-2012","Republican","2011-2012",39,13,26,12,"PAC000015",5,1,"committee:referred",1,5,5,0
"3553","HB-1114-2011-2012","Democratic","2011-2012",7,6,1,29,"PAC000004",4,0,"committee:referred",1,1,0,1
"3554","HB-428-2011-2012","Republican","2011-2012",7,1,6,24,"PAC000004",4,0,"committee:referred",1,0,0,0
"3555","HB-415-2011-2012","Democratic","2011-2012",22,20,2,34,"PAC000141",4,1,"bill:reading:1",1,1,0,1
"3556","HB-458-2011-2012","Republican","2011-2012",28,13,15,25,"PAC000012",5,0,"committee:referred",1,1,1,0
"3557","HB-779-2011-2012","Democratic","2011-2012",2,2,0,23,"PAC000001",3,0,"committee:referred",1,0,0,0
"3558","HB-1055-2011-2012","Republican","2011-2012",46,31,15,7,"PAC000264",1,2,"governor:signed",1,5,2,3
"3559","HB-2395-2011-2012","Republican","2011-2012",10,3,7,21,"PAC000012",1,0,"committee:referred",1,1,1,0
"3560","HB-1066-2011-2012","Republican","2011-2012",30,2,28,22,"PAC000004",2,0,"committee:referred",1,3,3,0
"3561","HB-942-2011-2012","Republican","2011-2012",21,0,21,32,"PAC000012",5,0,"committee:referred",1,3,3,0
"3562","HB-2585-2011-2012","Republican","2011-2012",24,2,22,27,"PAC000016",4,0,"committee:referred",1,5,4,1
"3563","HB-1620-2011-2012","Republican","2011-2012",29,0,29,33,"PAC000004",1,0,"committee:referred",1,1,1,0
"3564","HB-527-2011-2012","Republican","2011-2012",58,21,37,31,"PAC000005",2,0,"committee:referred",1,9,7,2
"3565","HB-2387-2011-2012","Democratic","2011-2012",8,6,2,39,"PAC000004",3,0,"committee:referred",1,1,0,1
"3566","HB-2530-2011-2012","Republican","2011-2012",8,1,7,23,"PAC000264",4,1,"governor:signed",1,3,2,1
"3567","HB-1385-2011-2012","Democratic","2011-2012",38,27,11,18,"PAC000001",1,0,"committee:referred",1,3,2,1
"3568","HB-1694-2011-2012","Democratic","2011-2012",20,16,4,21,"PAC000004",1,0,"committee:referred",1,2,0,2
"3569","HB-123-2011-2012","Republican","2011-2012",41,10,31,24,"PAC000004",5,0,"committee:referred",1,7,5,2
"3570","HB-2303-2011-2012","Republican","2011-2012",10,2,8,30,"PAC000004",3,0,"committee:referred",1,1,1,0
"3571","HB-1235-2011-2012","Republican","2011-2012",3,3,0,29,"PAC000229",2,0,"committee:referred",1,0,0,0
"3572","HB-1112-2011-2012","Democratic","2011-2012",5,4,1,28,"PAC000001",4,0,"committee:referred",1,0,0,0
"3573","HB-1846-2011-2012","Democratic","2011-2012",31,27,4,23,"PAC000004",1,0,"committee:referred",1,3,0,3
"3574","HB-2731-2011-2012","Republican","2011-2012",12,1,11,38,"PAC000007",4,0,"committee:referred",1,0,0,0
"3575","HB-48-2011-2012","Republican","2011-2012",32,14,18,30,"PAC000229",3,2,"governor:signed",1,5,2,3
"3576","HB-1485-2011-2012","Republican","2011-2012",1,0,1,281,"PAC000008",1,2,"governor:signed",1,0,0,0
"3577","HB-118-2011-2012","Democratic","2011-2012",6,6,0,27,"PAC000264",4,0,"committee:referred",1,0,0,0
"3578","HB-259-2011-2012","Democratic","2011-2012",20,18,2,8,"PAC000012",3,0,"committee:referred",1,1,0,1
"3579","HB-2273-2011-2012","Republican","2011-2012",7,1,6,20,"PAC000012",1,0,"committee:referred",1,0,0,0
